StateName,StateFIPS,PumaState,PUMA,Counties Within PUMA,uninsured_total,uninsured_percent,Foodstamp,Age0_18,Age19_25,Age26_34,Age35_54,Age55_64,138PctFPL_or_Less,139to400PctFPL,Above400PctFPL,Male,Female,Married,ChildinFamily,Latino,WhiteNonLatino,BlackNonLatino,AsianNonLatino,HawaiiPacIslander,AmericanIndian_AlaskaNative,Multiracial_or_Other,Disabled,FullTime_Worker_in_Family,Job_Agriculture,Job_Mining,Job_ManufacturingConstruction,Job_Trade,Job_InfoFinance,Job_EducHealth,Job_Entertainment,Job_Service,Job_MilitaryPublic,LessThanHS,HSDiploma,CollegeGrad,NoEnglishAdults_in_House,EnglishSpeaking,Spanish,Chinese,Korean,Vietnamese,Tagalog,Russian,OtherLang,SpeaksMostCommonOthLang,OtherLanguage
South Dakota,46,4600600,600,Minnehaha County (part),10705,8.8%,2300,1533,1644,3744," 2,835 ", 949 ," 4,129 "," 6,038 ", 539 ," 6,273 "," 4,432 "," 1,685 "," 4,375 ", 459 ," 9,653 ", 139 , -   , -   , 206 , 248 ," 1,831 "," 9,319 ", 63 ," 1,505 ", 567 , 107 ," 2,578 ", 867 ," 2,165 ", 928 , 170 , 832 ," 9,120 ", 753 ,126,10534,171, -   ,,,,,,,**
South Dakota,46,4600700,700,Minnehaha County (part),14956,12.3%,4452,2187,3254,5519," 3,596 ", 399 ," 7,501 "," 6,065 "," 1,390 "," 9,438 "," 5,518 "," 3,627 "," 6,686 "," 1,468 "," 9,665 "," 2,156 ", 818 , -   , 765 , 84 , 665 ," 12,544 ", 367 ," 1,416 ", 800 ," 2,298 "," 1,018 "," 1,491 "," 3,015 "," 1,012 ", -   ," 1,828 "," 11,307 "," 1,821 ",1868,12040,497, -   ,,,,,2419,1416,African
Tennessee,47,4700100,100,"Gibson County, Dyer County, Weakley County, Obion County, Crockett County, Lake County",23575,15.8%,7029,2311,3691,5491," 8,467 "," 3,615 "," 13,686 "," 8,340 "," 1,549 "," 14,153 "," 9,422 "," 6,213 "," 6,507 "," 1,696 "," 15,831 "," 5,873 ", -   , -   , -   , 175 ," 2,824 "," 16,708 "," 1,130 "," 2,883 "," 2,565 "," 3,297 "," 2,121 "," 1,761 "," 2,275 "," 1,336 ", 680 ," 6,530 "," 16,061 ", 984 ,906,22653,847, -   ,,,,,75,,**
Tennessee,47,4700200,200,"Henry County, Carroll County, Humphreys County, Benton County, Stewart County, Houston County",17009,17.8%,5089,1634,3100,2444," 7,228 "," 2,603 "," 9,454 "," 5,989 "," 1,566 "," 9,212 "," 7,797 "," 6,045 "," 4,690 ", 136 ," 15,986 ", 696 , -   , -   , 50 , 141 ," 2,314 "," 11,304 ", 111 ," 2,058 "," 3,520 "," 2,968 ", 790 ," 1,378 "," 1,301 ", 799 , 496 ," 2,528 "," 13,556 ", 925 ,20,16926,83, -   ,,,,,,,**
Tennessee,47,4700300,300,Montgomery County,24255,15.1%,8794,2850,5540,7446," 6,172 "," 2,247 "," 11,704 "," 11,405 "," 1,145 "," 11,776 "," 12,478 "," 9,948 "," 10,876 "," 1,652 "," 13,444 "," 7,193 ", 405 , -   , 536 ," 1,025 "," 1,772 "," 18,968 ", 83 ," 2,252 "," 2,256 "," 6,326 "," 1,390 "," 2,483 "," 3,339 "," 1,066 ", 729 ," 3,697 "," 19,279 "," 1,278 ",2950,21471,480, -   ,,,,,2304,2189,Amharic
Tennessee,47,4700400,400,"Robertson County, Dickson County, Cheatham County",21408,16%,6082,2725,2517,4059," 9,417 "," 2,690 "," 11,550 "," 8,084 "," 1,774 "," 12,331 "," 9,077 "," 6,817 "," 6,515 ", 912 ," 17,062 "," 1,691 ", -   , -   , 65 ," 1,678 "," 3,270 "," 15,152 ", 237 ," 2,365 "," 1,920 "," 4,416 "," 2,580 "," 2,358 "," 1,528 "," 1,125 ", 770 ," 3,808 "," 15,736 "," 1,864 ",1184,20479,691, -   ,,,,,238,238,Gujarathi
Tennessee,47,4700501,501,Sumner County (part),16377,13.5%,4364,1972,2514,3376," 6,367 "," 2,147 "," 6,740 "," 8,341 "," 1,296 "," 8,707 "," 7,670 "," 4,408 "," 5,831 ", 615 ," 13,896 ", 974 , 793 , -   , -   , 99 ," 1,355 "," 12,808 ", 245 ," 2,462 "," 1,368 "," 3,094 "," 2,764 ", 968 ," 2,234 ", 487 , 72 ," 3,622 "," 11,846 ", 909 ,1000,15250,398,353,376,,,,,,**
Tennessee,47,4700502,502,Sumner County (part),15324,12.9%,5265,2056,3067,2025," 6,744 "," 1,433 "," 8,893 "," 5,706 ", 724 ," 9,001 "," 6,323 "," 5,848 "," 6,209 ", 692 ," 12,190 "," 1,874 ", 441 , 127 , -   , -   ," 1,462 "," 11,663 ", 207 ," 1,068 "," 1,279 "," 3,924 "," 1,284 "," 1,280 "," 1,551 ", 732 , 80 ," 2,599 "," 10,660 "," 2,066 ",861,13735,927,334,,,,327,,,**
Tennessee,47,4700600,600,"Warren County, Macon County, Overton County, Smith County, DeKalb County, Fentress County, Cannon County, Jackson County, Clay County, Trousdale County, Van Buren County, Pickett County",28766,17.7%,10758,2388,4011,5755," 11,629 "," 4,983 "," 17,051 "," 10,610 "," 1,105 "," 16,634 "," 12,132 "," 11,549 "," 6,811 "," 1,151 "," 25,449 ", 643 , 233 , -   , 58 ," 1,231 "," 5,453 "," 18,843 "," 1,033 "," 3,874 "," 3,376 "," 4,414 "," 2,797 "," 2,515 "," 1,389 "," 1,187 ", 353 ," 7,173 "," 19,634 "," 1,959 ",480,27674,1042, -   ,,,,,50,,**
Tennessee,47,4700700,700,"Campbell County, Claiborne County, Scott County, Morgan County, Hancock County",19727,19.5%,6321,1572,3662,3285," 7,960 "," 3,248 "," 14,395 "," 5,275 ", 57 ," 12,080 "," 7,647 "," 6,733 "," 5,269 ", 336 ," 17,948 "," 1,071 ", -   , -   , 15 , 357 ," 3,852 "," 10,429 ", 175 ," 2,151 "," 2,519 "," 2,227 ", 989 ," 1,612 "," 2,399 ", 691 , 728 ," 4,714 "," 14,114 ", 899 ,66,19661,, -   ,,,,,66,,**
Tennessee,47,4700801,801,Sullivan County (part),12160,14.5%,1739,1657,1413,2226," 4,915 "," 1,950 "," 6,824 "," 4,744 ", 592 ," 6,894 "," 5,266 "," 3,624 "," 3,752 ", 122 ," 11,749 ", 242 , -   , -   , -   , 47 , 946 ," 9,348 ", 132 ," 1,797 "," 1,134 ", 777 ," 1,427 ", 932 ," 1,763 ", 599 , 187 ," 3,275 "," 8,413 ", 472 ,33,12127,33, -   ,,,,,,,**
Tennessee,47,4700802,802,Sullivan County (part),14574,16.3%,5939,911,3992,2466," 4,316 "," 2,889 "," 8,901 "," 5,157 ", 517 ," 7,386 "," 7,188 "," 3,814 "," 3,841 ", 322 ," 12,701 ", 903 , -   , -   , 403 , 245 ," 4,105 "," 10,720 ", 189 ," 1,456 "," 2,164 "," 2,791 "," 1,221 "," 2,390 "," 1,059 ", 352 , -   ," 1,911 "," 11,953 ", 711 ,167,14372,203, -   ,,,,,,,**
Tennessee,47,4700900,900,"Greene County, Carter County, Unicoi County, Johnson County",25164,18.9%,8309,1097,4967,5309," 9,578 "," 4,213 "," 16,216 "," 7,865 "," 1,083 "," 14,904 "," 10,260 "," 8,895 "," 5,285 ", 633 ," 22,917 "," 1,554 ", -   , -   , 32 , 28 ," 6,240 "," 16,591 ", 440 ," 3,357 "," 3,526 "," 3,149 "," 2,257 "," 4,363 "," 2,454 "," 1,112 ", 384 ," 4,271 "," 19,988 ", 905 ,73,25080,84, -   ,,,,,,,**
Tennessee,47,4701000,1000,Washington County,15394,14.8%,4557,1524,3428,4214," 5,521 ", 707 ," 9,138 "," 5,251 "," 1,005 "," 8,734 "," 6,660 "," 5,009 "," 4,571 "," 1,275 "," 12,427 "," 1,566 ", -   , -   , -   , 126 ," 1,267 "," 10,856 ", 80 ," 1,125 "," 1,492 "," 2,486 "," 2,553 "," 2,114 "," 3,041 ", 163 , 55 ," 1,678 "," 12,640 "," 1,076 ",322,14492,902, -   ,,,,,,,**
Tennessee,47,4701100,1100,"Hamblen County, Cocke County, Grainger County",16283,16.4%,7684,481,3392,3006," 7,086 "," 2,318 "," 11,576 "," 4,056 ", 651 ," 8,233 "," 8,049 "," 6,272 "," 4,803 "," 1,587 "," 13,667 ", 729 , 65 , -   , -   , 235 ," 2,457 "," 9,639 ", 464 ," 1,830 "," 2,473 "," 2,139 "," 1,976 "," 1,081 "," 1,645 "," 1,146 ", 866 ," 3,564 "," 11,446 "," 1,273 ",968,15190,1092, -   ,,,,,,,**
Tennessee,47,4701200,1200,"Sevier County, Jefferson County",24342,20.7%,9671,1824,4766,4070," 10,822 "," 2,861 "," 11,556 "," 11,917 ", 869 ," 14,532 "," 9,810 "," 9,329 "," 7,150 ", 936 ," 22,254 ", 758 , 217 , -   , -   , 178 ," 5,328 "," 19,962 ", -   ," 3,122 "," 1,415 "," 4,272 "," 2,578 "," 1,066 "," 6,958 ", 272 , 961 ," 5,665 "," 17,455 "," 1,222 ",807,23616,528, -   ,,,,,199,163,Gujarathi
Tennessee,47,4701301,1301,Knox County (part),25881,12.4%,4531,4629,3394,6941," 8,206 "," 2,711 "," 11,793 "," 10,323 "," 3,765 "," 11,654 "," 14,227 "," 8,324 "," 10,336 "," 1,349 "," 20,117 "," 2,665 "," 1,093 ", -   , -   , 657 ," 1,749 "," 18,860 ", -   ," 1,953 "," 1,270 "," 4,539 "," 3,672 "," 2,481 "," 2,314 "," 2,256 ", 554 ," 3,192 "," 17,893 "," 4,797 ",959,25320,336, -   ,,225,,,,,**
Tennessee,47,4701302,1302,Knox County (part),15856,17%,5850,1192,3475,2078," 7,270 "," 1,841 "," 10,458 "," 4,596 ", 802 ," 7,408 "," 8,448 "," 5,382 "," 4,590 ", 306 ," 14,047 "," 1,338 ", 112 , -   , -   , 53 ," 2,565 "," 11,391 ", 27 ," 1,360 "," 1,301 "," 3,141 "," 1,631 "," 1,809 "," 2,000 ", 716 , 543 ," 3,450 "," 11,077 "," 1,329 ",31,15764,,92,,,,,,,**
Tennessee,47,4701400,1400,Knox County (part),21086,14%,4426,1012,4535,5341," 7,885 "," 2,312 "," 9,230 "," 9,286 "," 2,570 "," 12,730 "," 8,357 "," 4,815 "," 4,046 "," 2,982 "," 13,574 "," 3,769 ", 542 , -   , -   , 219 ," 1,570 "," 17,175 ", 12 ," 2,185 "," 2,091 "," 3,943 "," 3,314 "," 1,041 "," 3,893 "," 1,288 ", 927 ," 2,663 "," 15,523 "," 2,900 ",1563,19185,1531,68,,,,,303,194,Hindi
Tennessee,47,4701500,1500,Blount County,18688,18.1%,6134,2606,3384,4899," 5,430 "," 2,369 "," 10,215 "," 7,409 "," 1,064 "," 9,966 "," 8,721 "," 6,070 "," 6,720 ", 502 ," 17,341 ", 496 , -   , -   , -   , 349 ," 2,040 "," 13,731 ", 94 ," 3,491 "," 1,784 "," 3,145 "," 1,816 ", 689 ," 2,004 ", 894 , -   ," 2,950 "," 14,652 "," 1,085 ",303,18379,104, -   ,,,,,205,205,Albanian
Tennessee,47,4701600,1600,"Roane County, Loudon County, Monroe County",19389,16.5%,6449,1503,2767,3278," 9,162 "," 2,679 "," 11,353 "," 6,138 "," 1,898 "," 11,041 "," 8,348 "," 8,737 "," 9,157 ", 587 ," 18,218 ", 263 , -   , -   , 7 , 314 ," 3,923 "," 14,508 ", 413 ," 2,500 "," 2,534 "," 3,184 "," 2,546 "," 1,755 ", 766 ," 1,278 ", 217 ," 3,808 "," 13,913 "," 1,668 ",,19170,219, -   ,,,,,,,**
Tennessee,47,4701700,1700,"Bradley County, McMinn County, Polk County",23419,16.3%,9532,1961,5695,3888," 8,860 "," 3,015 "," 15,515 "," 6,531 "," 1,373 "," 13,101 "," 10,318 "," 5,940 "," 6,458 "," 1,837 "," 18,311 "," 2,304 ", 243 , -   , -   , 724 ," 4,245 "," 18,201 ", -   ," 2,755 "," 3,435 "," 4,824 "," 1,411 "," 1,578 "," 2,940 "," 2,076 "," 1,149 "," 5,276 "," 16,951 "," 1,192 ",1296,22080,690, -   ,,203,,,446,405,Ukrainian
Tennessee,47,4701800,1800,Hamilton County (part),25572,18.1%,10831,3260,5389,5647," 9,779 "," 1,496 "," 19,005 "," 5,336 "," 1,230 "," 14,361 "," 11,210 "," 7,247 "," 8,456 "," 2,738 "," 11,420 "," 9,364 ", 294 , -   , -   ," 1,756 "," 4,454 "," 16,339 ", 20 ," 1,646 "," 2,751 "," 3,033 "," 2,524 "," 3,181 "," 4,170 "," 1,440 ", 458 ," 5,691 "," 17,271 "," 2,610 ",1812,23760,1469, -   ,,294,,,49,,**
Tennessee,47,4701900,1900,Hamilton County (part),17036,11.8%,6173,1061,2368,3703," 7,445 "," 2,460 "," 9,777 "," 5,578 "," 1,681 "," 9,619 "," 7,417 "," 6,435 "," 4,182 ", 975 ," 13,728 "," 1,789 ", 143 , -   , -   , 401 ," 1,390 "," 13,747 ", 194 ," 2,503 "," 1,334 "," 2,462 "," 3,037 "," 1,744 "," 2,831 "," 1,164 ", 282 ," 3,439 "," 11,062 "," 2,536 ",577,16582,454, -   ,,,,,,,**
Tennessee,47,4702000,2000,"Rhea County, Marion County (part), Grundy County, Bledsoe County, Sequatchie County, Meigs County",18056,19.8%,8458,909,3582,2416," 8,170 "," 2,980 "," 12,220 "," 4,825 "," 1,011 "," 9,561 "," 8,495 "," 6,016 "," 3,804 ", 826 ," 15,700 ", 871 , 36 , -   , -   , 623 ," 5,008 "," 10,385 ", 203 , 860 ," 2,048 "," 3,996 "," 2,945 "," 1,004 "," 1,697 ", 165 , 436 ," 4,023 "," 13,532 ", 502 ,101,17909,148, -   ,,,,,,,**
Tennessee,47,4702100,2100,"Putnam County, Cumberland County, White County",26542,21.8%,8214,2833,3842,5920," 8,788 "," 5,160 "," 15,425 "," 9,437 "," 1,680 "," 13,812 "," 12,731 "," 9,269 "," 7,126 "," 1,568 "," 23,980 ", 349 , 252 , -   , 48 , 345 ," 3,350 "," 17,029 ", 123 ," 3,069 "," 1,443 "," 2,810 "," 2,699 "," 3,219 "," 3,007 "," 1,402 "," 1,863 "," 4,462 "," 19,714 "," 2,367 ",697,26019,524, -   ,,,,,,,**
Tennessee,47,4702201,2201,Davidson County (part),24328,16.1%,6607,1390,4875,6465," 9,943 "," 1,655 "," 12,503 "," 10,159 "," 1,666 "," 13,280 "," 11,049 "," 6,552 "," 6,178 "," 2,904 "," 12,263 "," 7,779 ", 626 , -   , 56 , 701 ," 2,524 "," 18,801 ", 41 ," 1,790 "," 1,015 "," 4,830 "," 3,078 "," 2,977 "," 3,386 "," 2,232 "," 1,512 "," 5,134 "," 15,473 "," 3,721 ",2413,21608,1555, -   ,42,,,,1123,615,Amharic
Tennessee,47,4702202,2202,Davidson County (part),19196,21.7%,5878,1930,2344,4153," 7,426 "," 3,344 "," 11,401 "," 6,850 ", 945 ," 10,030 "," 9,166 "," 3,594 "," 4,202 "," 3,140 "," 9,256 "," 6,624 ", -   , -   , -   , 177 ," 3,293 "," 13,388 ", 172 ," 1,396 "," 1,282 "," 2,174 "," 2,580 "," 2,806 "," 2,910 ", 782 , 540 ," 5,198 "," 11,695 "," 2,303 ",1146,17629,1464, -   ,,,,,103,,**
Tennessee,47,4702203,2203,Davidson County (part),20345,16.3%,4968,3231,3822,5112," 6,875 "," 1,305 "," 11,621 "," 7,470 "," 1,253 "," 11,644 "," 8,700 "," 5,285 "," 7,115 "," 6,569 "," 7,890 "," 4,090 ", 826 , -   , 10 , 960 ," 1,739 "," 15,888 ", -   ," 2,254 "," 2,540 "," 4,273 "," 1,702 "," 1,558 "," 2,500 ", 383 , 435 ," 4,052 "," 14,138 "," 2,155 ",6899,13828,5262, -   ,,178,,,1077,269,Arabic
Tennessee,47,4702204,2204,Davidson County (part),17098,18%,5823,752,2904,4838," 6,378 "," 2,226 "," 10,917 "," 5,470 ", 711 ," 11,326 "," 5,772 "," 2,406 "," 2,179 ", 820 ," 6,621 "," 8,864 ", 20 , -   , 45 , 728 ," 2,926 "," 10,827 ", -   , 639 , 755 ," 3,174 "," 3,113 "," 1,504 "," 3,386 ", 817 , 888 ," 4,167 "," 11,651 "," 1,280 ",971,15779,525, -   ,,,,,794,596,Arabic
Tennessee,47,4702205,2205,Davidson County (part),14114,15.4%,2807,1143,1886,3176," 7,139 ", 771 ," 8,237 "," 4,948 ", 929 ," 8,752 "," 5,362 "," 4,073 "," 4,266 "," 1,932 "," 8,957 "," 2,467 ", 680 , -   , -   , 78 ," 1,061 "," 9,659 ", 465 ," 1,069 ", 697 ," 1,450 "," 2,807 "," 1,262 "," 1,862 "," 1,165 ", 662 ," 3,116 "," 8,333 "," 2,666 ",1209,12464,1066, -   ,,388,,,197,67,Kurdish
Tennessee,47,4702300,2300,Rutherford County,33641,13.9%,6979,5276,4992,8907," 10,949 "," 3,517 "," 15,883 "," 15,536 "," 2,222 "," 19,196 "," 14,445 "," 11,305 "," 14,701 "," 1,646 "," 28,709 "," 2,629 ", 136 , -   , -   , 521 ," 2,584 "," 26,560 ", -   ," 3,701 "," 1,233 "," 4,299 "," 6,326 "," 2,489 "," 5,684 ", 841 , 607 ," 2,642 "," 24,684 "," 6,314 ",524,31892,1196, -   ,,,,,553,217,Other languages
Tennessee,47,4702400,2400,Williamson County,12644,7.5%,1918,1134,2842,1510," 6,072 "," 1,087 "," 4,767 "," 6,876 "," 1,002 "," 7,898 "," 4,747 "," 5,322 "," 4,184 "," 1,536 "," 9,907 ", 307 , 488 , -   , -   , 407 , 761 ," 11,113 ", 59 , 953 , 563 ," 3,533 "," 1,536 "," 1,218 "," 2,859 ", 447 , -   ," 2,201 "," 7,853 "," 2,590 ",992,10526,1145, -   ,,223,,,751,225,Gujarathi
Tennessee,47,4702500,2500,"Coffee County, Franklin County, Lincoln County, Moore County",18466,16.9%,7045,1904,3832,3247," 6,153 "," 3,330 "," 11,423 "," 6,565 ", 479 ," 9,882 "," 8,584 "," 5,081 "," 5,305 ", 737 ," 16,201 ", 438 , 13 , -   , -   ," 1,077 "," 2,737 "," 12,741 ", 127 ," 1,660 "," 3,547 "," 2,505 "," 1,747 "," 1,217 "," 2,810 ", 637 , 408 ," 3,535 "," 14,498 ", 433 ,539,18203,263, -   ,,,,,,,**
Tennessee,47,4702600,2600,"Maury County, Bedford County, Marshall County",19271,14.3%,5774,1604,2962,4311," 7,524 "," 2,871 "," 12,385 "," 6,341 ", 545 ," 10,843 "," 8,428 "," 5,763 "," 5,509 "," 1,584 "," 15,723 "," 1,726 ", -   , -   , 41 , 198 ," 3,837 "," 15,097 ", 238 ," 2,884 "," 2,764 "," 4,023 "," 1,625 "," 1,091 "," 2,284 "," 1,333 ", 192 ," 4,298 "," 14,645 ", 328 ,1090,17938,1333, -   ,,,,,,,**
Tennessee,47,4702700,2700,"Lawrence County, Giles County, Hickman County, Wayne County, Lewis County, Perry County",22684,21%,6602,1503,3778,4189," 8,549 "," 4,665 "," 15,688 "," 6,549 ", 447 ," 14,248 "," 8,436 "," 6,917 "," 4,859 ", 543 ," 19,169 "," 2,826 ", -   , -   , -   , 146 ," 5,058 "," 13,261 ", 425 ," 2,360 "," 2,295 "," 3,703 "," 2,133 "," 2,261 "," 1,994 "," 1,377 ", 722 ," 5,185 "," 16,325 "," 1,174 ",431,22186,498, -   ,,,,,,,**
Tennessee,47,4702800,2800,"Hardeman County, Hardin County, Henderson County, McNairy County, Haywood County, Decatur County",22747,19.7%,9422,2587,4241,4638," 8,857 "," 2,423 "," 14,873 "," 5,981 "," 1,893 "," 13,173 "," 9,574 "," 6,889 "," 6,850 ", 354 ," 16,841 "," 4,971 ", -   , -   , -   , 581 ," 3,500 "," 14,151 ", 825 ," 1,634 "," 3,362 "," 2,897 "," 1,321 "," 1,866 "," 1,625 ", 790 ," 1,647 "," 4,641 "," 17,348 ", 757 ,227,22519,179, -   ,,,,,49,,**
Tennessee,47,4702900,2900,"Madison County, Chester County",18468,18.5%,6047,2989,3278,4393," 5,857 "," 1,950 "," 9,075 "," 8,167 "," 1,225 "," 9,312 "," 9,155 "," 5,221 "," 6,971 ", 559 ," 10,500 "," 6,284 ", 257 , -   , 640 , 228 ," 2,363 "," 14,017 ", 129 ," 1,200 "," 1,748 "," 2,634 "," 2,177 "," 2,204 "," 1,996 "," 1,266 ", 436 ," 3,413 "," 12,813 "," 2,241 ",523,17917,258, -   ,,,,,292,273,Portuguese
Tennessee,47,4703000,3000,"Tipton County, Fayette County, Lauderdale County",17484,15.8%,5641,1701,2594,5125," 5,909 "," 2,156 "," 11,384 "," 5,498 ", 602 ," 10,288 "," 7,196 "," 3,717 "," 3,235 ", 629 ," 10,109 "," 6,252 ", 56 , -   , 80 , 358 ," 2,282 "," 11,126 ", 165 ," 1,539 ", 917 ," 3,448 "," 2,180 "," 1,490 "," 2,221 ", 853 , 519 ," 4,128 "," 12,481 ", 875 ,61,17239,189, -   ,,,,,56,,**
Tennessee,47,4703101,3101,Shelby County (part),25061,21.1%,10820,1574,3488,5666," 10,749 "," 3,585 "," 16,669 "," 6,904 "," 1,488 "," 15,833 "," 9,228 "," 2,001 "," 3,584 "," 1,276 "," 3,452 "," 19,747 ", 212 , -   , -   , 375 ," 3,168 "," 14,333 ", 19 , 985 ," 2,117 "," 4,324 "," 3,839 "," 2,514 "," 3,242 ", 673 ," 1,749 "," 6,053 "," 15,867 "," 3,141 ",1165,23844,1006, -   ,22,190,,,,,**
Tennessee,47,4703102,3102,Shelby County (part),23353,21.1%,12811,2390,4575,4969," 8,968 "," 2,451 "," 15,953 "," 5,715 "," 1,685 "," 12,514 "," 10,839 "," 4,091 "," 5,604 "," 2,935 "," 8,467 "," 11,069 ", 676 , -   , -   , 206 ," 2,488 "," 14,044 ", 119 ," 1,787 "," 1,157 "," 4,117 "," 3,345 "," 1,029 "," 2,339 ", 895 , 741 ," 5,407 "," 15,198 "," 2,748 ",1370,20994,1992, -   ,,342,,,25,,**
Tennessee,47,4703103,3103,Shelby County (part),26174,24.1%,8181,2105,5184,5330," 11,974 "," 1,581 "," 15,781 "," 8,829 "," 1,564 "," 16,023 "," 10,151 "," 3,611 "," 5,068 "," 1,189 "," 7,113 "," 17,049 ", -   , -   , 126 , 697 ," 3,135 "," 18,322 ", 594 ," 1,760 "," 1,986 "," 5,239 "," 3,215 "," 2,771 "," 3,785 "," 1,994 ", 947 ," 5,892 "," 18,486 "," 1,796 ",1061,25162,660, -   ,,,,,352,352,Arabic
Tennessee,47,4703104,3104,Shelby County (part),26689,23.9%,8958,4212,4795,7169," 8,531 "," 1,983 "," 16,823 "," 7,826 "," 2,040 "," 13,136 "," 13,553 "," 5,182 "," 10,150 "," 5,121 "," 2,235 "," 19,018 ", 34 , -   , -   , 281 ," 1,558 "," 20,314 ", -   ," 1,541 "," 1,204 "," 7,667 "," 3,159 "," 2,757 "," 2,744 "," 1,536 ", 711 ," 3,779 "," 21,142 "," 1,769 ",2075,25141,1548, -   ,,,,,,,**
Tennessee,47,4703105,3105,Shelby County (part),17751,22.7%,7582,3040,3298,4957," 5,082 "," 1,374 "," 12,940 "," 3,937 ", 875 ," 9,214 "," 8,537 "," 2,018 "," 5,024 ", 190 ," 1,133 "," 16,428 ", -   , -   , -   , -   ," 1,333 "," 10,144 ", -   , 492 , 684 ," 3,464 "," 2,366 "," 1,778 "," 2,184 ", 344 , 823 ," 3,242 "," 13,675 ", 834 ,190,17489,262, -   ,,,,,,,**
Tennessee,47,4703201,3201,Shelby County (part),16111,9%,4250,1754,2685,3181," 6,154 "," 2,338 "," 5,656 "," 8,949 "," 1,506 "," 9,856 "," 6,255 "," 3,938 "," 4,792 "," 2,014 "," 10,344 "," 2,640 ", 525 , -   , -   , 588 ," 2,371 "," 13,518 ", 485 ," 1,409 ", 272 ," 3,157 "," 2,638 "," 1,264 "," 2,033 ", 820 ," 1,023 "," 2,435 "," 11,020 "," 2,656 ",1072,15284,407,95,,173,,,153,153,Arabic
Tennessee,47,4703202,3202,Shelby County (part),7506,6.5%,1031,811,1211,2554," 2,583 ", 347 ," 3,429 "," 3,352 ", 725 ," 4,940 "," 2,566 "," 1,292 "," 2,484 ", 801 ," 3,391 "," 2,892 ", 393 , -   , -   , 29 , 392 ," 6,352 ", -   ," 1,055 ", 359 , 435 , 909 , 826 ," 1,262 "," 1,083 ", 359 , 898 ," 5,506 "," 1,102 ",218,7449,, -   ,57,,,,,,**
Texas,48,4800100,100,"Hutchinson County, Gray County, Moore County, Deaf Smith County, Parmer County, Ochiltree County, Swisher County, Castro County, Childress County, Carson County, Dallam County, Hartley County, Hansford County, Wheeler County, Donley County, Hal",36569,23.8%,6464,6942,6392,8758," 10,745 "," 3,732 "," 20,767 "," 12,712 "," 3,089 "," 20,359 "," 16,210 "," 11,697 "," 17,182 "," 17,552 "," 15,257 "," 2,838 ", 228 , -   , 285 , 408 ," 2,713 "," 26,173 "," 2,063 "," 4,210 "," 1,629 "," 5,571 "," 1,655 "," 3,480 "," 2,419 "," 1,065 ", 797 ," 10,198 "," 24,143 "," 2,227 ",5006,31315,5118,36,,66,,,33,,**
Texas,48,4800200,200,Potter County,33250,31.9%,7267,7044,5757,7131," 10,659 "," 2,659 "," 18,574 "," 12,741 "," 1,936 "," 20,251 "," 12,999 "," 7,692 "," 13,859 "," 15,478 "," 11,504 "," 4,407 ", 991 , 111 , 314 , 445 ," 2,568 "," 24,114 ", -   ," 2,849 "," 2,378 "," 4,517 "," 2,328 "," 2,200 "," 4,587 "," 1,477 ", 340 ," 9,385 "," 21,859 "," 2,007 ",3897,28934,3437, -   ,,160,,,718,465,Burmese
Texas,48,4800300,300,Randall County,14362,13.4%,4303,1293,5326,2938," 4,146 ", 659 ," 7,739 "," 5,683 ", 940 ," 8,016 "," 6,346 "," 4,577 "," 6,108 "," 4,148 "," 9,367 ", 66 , 399 , -   , 210 , 172 , 915 ," 11,434 ", 365 ," 1,855 ", 367 ," 2,263 "," 1,330 ", 850 ," 2,863 "," 1,096 ", 828 ," 2,763 "," 10,697 ", 902 ,358,13989,259, -   ,,,,,114,100,Thai
Texas,48,4800400,400,"Hale County, Hockley County, Lamb County, Terry County, Floyd County, Yoakum County, Crosby County, Bailey County, Lynn County, Garza County, Cochran County, Dickens County, Motley County, King County",30957,28%,6899,5274,6999,5600," 10,528 "," 2,556 "," 20,220 "," 9,777 ", 959 ," 17,817 "," 13,139 "," 9,901 "," 13,584 "," 18,614 "," 10,387 "," 1,121 ", 92 , -   , 235 , 507 ," 3,081 "," 22,779 "," 2,832 "," 2,885 "," 2,163 "," 3,887 "," 2,241 "," 2,973 "," 3,100 "," 1,796 ", 954 ," 9,051 "," 19,791 "," 2,115 ",3541,26413,4242, -   ,,,,,302,302,German
Texas,48,4800501,501,Lubbock County (part),23057,23.1%,4321,3177,5492,5365," 7,096 "," 1,927 "," 10,837 "," 10,206 "," 2,014 "," 11,649 "," 11,409 "," 5,380 "," 8,079 "," 10,721 "," 8,444 "," 2,793 ", 330 , -   , 244 , 525 ," 2,713 "," 18,698 ", 70 ," 2,788 ", 596 ," 4,617 "," 3,498 "," 3,165 "," 4,106 ", 731 , 296 ," 3,591 "," 16,917 "," 2,550 ",878,21265,1626, -   ,,90,,,77,,**
Texas,48,4800502,502,Lubbock County (part),31319,20.9%,8856,4127,6449,7298," 10,414 "," 3,031 "," 15,270 "," 14,386 "," 1,664 "," 15,864 "," 15,456 "," 9,401 "," 13,474 "," 15,919 "," 12,204 "," 2,469 ", 177 , -   , 15 , 535 ," 4,033 "," 26,403 ", 306 ," 3,885 "," 1,026 "," 3,259 "," 3,343 "," 3,561 "," 7,424 "," 2,331 ", 181 ," 7,871 "," 21,283 "," 2,165 ",1374,29693,1301, -   ,,,,,326,,**
