Course,Section,Cr,Days,Times,Title,DistReq,Diversity,Room,Reg,Max,Exam,Faculty
WG317,A,4,TR, 1:00pm- 2:15pm,Boys to Men,,U ,DIAM 123,23,20,0,Tappan     
WG341,A,4,T, 1:00pm- 3:30pm,Gender and Human Rights,S,I ,MILL 241,12,15,0,"Thomas, S  "
WG493,A,4,W, 1:00pm- 3:30pm,"Seminar: Identity Formation, Social Movement, and Gender",, ,MILL 241,6,15,0,Arellano   
WP112,A,1,,TBA,Writers' Workshop,, , ,31,25, ,Harrington Sheriff     
WP115C,A,4,TR, 9:30am-10:45am,First-Year Writing: Reimagining  the Essay,W1, ,LOVE 319,16,16, ,Ketner     
WP115D,A,4,MWF, 9:00am- 9:50am,First-Year Writing: Food for Thought,W1, ,MILL 319,16,16, ,Stokes     
WP115D,B,4,MWF,10:00am-10:50am,First-Year Writing: Food for Thought,W1, ,MILL 319,16,16, ,Stokes     
WP115H,A,4,MW, 1:00pm- 2:15pm,First-Year Writing: Writing about Writing,W1, ,LOVE 102,10,16, ,Hancock    
WP115J,A,4,MW, 1:00pm- 2:15pm,First-Year Writing: Creative Non-Fiction,W1, ,LOVE 103,11,16, ,Megan      
WP120A,A,4,TR, 1:00pm- 2:15pm,"Language, Thought, and Writing: Literary Conversations",W1, ,LOVE 102,15,16, ,Ketner     
WP214,A,4,TR, 1:00pm- 2:15pm,Tutoring Writing in Theory and Practice (See EN214),, , ,0, , ,Harrington 
WP310,A,4,MWF,10:00am-10:50am,Professional Writing,W2,U ,LOVE 208,10,16,0,Hancock    
